Wall time,Step,Value
1588067904.5900598,3231,48.0
1588067926.133676,3234,104.0
1588067935.244214,3236,55.0
1588067967.6503646,3241,79.0
1588067987.9302878,3244,69.0
1588067993.1850882,3245,55.0
1588068004.2445414,3247,73.0
1588068010.6438875,3248,60.0
1588068119.1062799,3255,52.0
1588068131.5889,3257,68.0
1588068141.938594,3259,53.0
1588068188.198703,3268,60.0
1588068223.6998322,3273,92.0
1588068236.7459717,3274,97.0
1588068272.9603052,3280,59.0
1588068286.7130976,3282,72.0
1588068304.6436994,3284,89.0
1588068319.3487067,3286,81.0
1588068336.4150326,3290,53.0
1588068349.8389175,3293,90.0
1588068374.3153348,3297,81.0
1588068417.1639678,3306,82.0
1588068420.565326,3307,45.0
1588068425.2387505,3308,51.0
1588068461.0604439,3314,86.0
1588068508.333746,3322,29.0
1588068526.1656551,3326,52.0
1588068537.2281141,3328,61.0
1588068544.3184125,3329,77.0
1588068544.9964757,3330,11.0
1588068574.5354435,3334,81.0
1588068601.6997147,3339,63.0
1588068635.1574328,3346,70.0
1588068694.530036,3354,50.0
1588068715.5597308,3358,28.0
1588068729.155943,3362,33.0
1588068734.756632,3364,49.0
1588068767.2521155,3370,63.0
1588068782.0064504,3373,80.0
1588068789.8760877,3375,70.0
1588068801.3404107,3377,67.0
1588068813.4058082,3379,35.0
1588068822.6458538,3382,61.0
1588068829.5350375,3384,34.0
1588068845.3503988,3387,89.0
1588068866.5979414,3391,64.0
1588068875.7488532,3393,66.0
1588068902.5285487,3399,46.0
1588068924.3108048,3404,66.0
1588068930.880135,3405,62.0
1588068950.2369409,3409,43.0
1588068990.9550729,3416,54.0
1588069051.7855244,3427,77.0
1588069075.5100846,3430,81.0
1588069083.080196,3431,72.0
1588069095.695536,3434,54.0
1588069118.1918068,3439,44.0
1588069148.6200643,3445,32.0
1588069156.2080398,3446,85.0
1588069183.2605712,3450,68.0
1588069189.8825128,3452,58.0
1588069229.3173747,3458,88.0
1588069233.3382394,3459,61.0
1588069248.8488731,3461,73.0
1588069278.0646036,3465,46.0
1588069313.3092425,3472,85.0
1588069350.0247355,3478,100.0
1588069373.4295604,3481,86.0
1588069401.158419,3487,46.0
1588069445.3744638,3495,86.0
1588069465.5406082,3498,53.0
1588069549.6007044,3500,55.0
1588069557.4238176,3501,72.0
1588069582.8889246,3506,53.0
1588069585.8358283,3507,36.0
1588069598.5437512,3510,63.0
1588069609.252582,3512,62.0
1588069614.507168,3513,79.0
